"Author" "Bar" "Ctrl" "Goal" "V5" "V6" "V7" "V8"
0.18085405050905 2.88108917888724 2.10288552463043 -0.628589072022925 -1.44661952682038 -1.41561860574572 -0.486269444986824 -2.51327271860477
0.353790814845567 -0.231320867723247 -1.43352287759389 -1.02302178702774 -0.298653172186311 1.70580426637125 0.496999597489358 -0.943344387146362
0.50356873403573 1.24030350473474 0.364747458639435 0.721520376974557 0.424374119417986 1.01461256371319 -0.897805097511089 0.461802109600929
0.70053299120946 1.31521010130426 -0.734078001340489 0.686663953873075 -0.213749978795005 0.45618487861164 0.396872718103602 0.677700527674707
-0.70484214365487 0.531570609953975 0.275690947354615 -0.190720082296625 0.846834720627871 1.33447175696053 0.568683714154873 1.42715663218092
-1.47249516956712 -0.720205793289583 -1.41477535396766 0.0791951215514636 0.105393807080885 -0.831765684332772 0.537411781017377 -0.583697901375316
-1.26955430294929 -0.520426067842532 0.146077951200527 -0.50635651440916 0.0834819021188426 -1.77672108055676 -0.916419133328335 -0.13082027744043
0.66893498457408 2.22074036400026 2.59406996531903 -1.1342837846175 -1.47643594460081 1.03791533671871 -0.233630951376351 -0.445317126386558
-0.502591240945931 0.274667577462376 -0.536634906340754 -1.05932965180255 -1.16835965178082 0.0130624286252102 0.84514875427611 -0.671228516332008
-0.922923051925102 -0.651114019883663 -0.424453099752439 -0.756350122716302 0.371625955440451 -0.359970098293454 -0.0314257208653085 -1.36284520135239
-0.240710046599473 0.946784294123395 -0.329728485076708 -1.72079220394323 0.450232083182508 -2.12947478388262 -1.23676769931195 -0.411491843074359
-0.84978952354226 -0.166637303478216 -0.159265043591776 -2.20167779614519 0.799917722149869 -2.87682432837382 -0.691417211729354 2.55797077079307
0.0202907657853579 0.606391029254794 0.456587504290993 0.99169101500504 -1.05867946230044 1.25735549095085 -0.0535300057032566 -1.24194560663832
0.189802421860016 0.788721966248076 0.841630076089299 -1.34424432394596 -0.389464057693553 0.383734522490592 -0.408424352705952 -0.478022184167636
-0.48941626898291 0.0483446916172639 -0.320754320432659 1.54255379155981 1.72601745601069 -0.861901004067069 0.249268128238193 0.329526595263468
0.354855603252857 0.0470667981000956 -0.875831905484843 -0.847379337918834 0.712610704966151 -0.0632737151541268 -0.000723266895433311 0.11735615364578
0.927601730942118 1.00293010567419 1.15830327643755 0.280577770792682 1.08268733784732 0.839956741192502 1.31605338409292 2.82958069702952
0.12777565618149 1.01189593616959 0.410770424245549 1.00750834708993 -0.501603423419036 -0.79040282004524 -1.49002358533413 0.130290599390789
-0.670524991270412 0.501376150769025 0.954846511157471 0.416622138665539 -0.952055037545233 -0.246093300950257 0.0364303674949657 -1.72990311846566
-0.592216592842404 1.43892080017151 1.77195315863989 -2.15973711244041 0.465850828149601 0.263241840116528 -0.0302244456707363 1.06591929181139
0.0446686472044111 -0.718925429920592 0.841321835587966 0.593506186094578 -0.759333643102782 -1.51006207404471 0.768462378922949 -1.21725033499399
0.0266781021454942 0.883426336355464 -1.36627124192666 -0.128002868949047 -0.716344644658695 -1.59475374808111 0.94602112667113 0.951726305003468
-0.552146218390615 0.816353698647236 0.517351404147806 0.109342634467067 -0.971032201142357 -1.68556267045131 -1.56487355132826 -1.88810689189352
1.23928965784346 2.41143646145393 1.95805882266377 0.379621024407657 -1.08884455926916 -0.10480134805537 -1.39037539114761 -0.655475184270046
0.821472354245987 0.155383389909121 0.138979049066058 -1.59811528282538 1.12295625944395 2.66169565804111 1.14190978555902 1.59601447208461
0.498459583210139 -0.363510629690032 0.117451964064207 0.355106119831766 0.403923706980928 0.501440162867754 0.378692435358538 -0.386641205042299
0.79846029275493 -1.05951915773726 -2.33809629535998 -0.746114569831815 1.18703445996221 -0.977487710505213 0.583548627726565 2.02558855225239
-0.947298766009415 -0.567782260643321 -0.664528901805416 1.45672852296367 -1.07611835152699 -2.8254090699045 -3.30441275355129 -1.61644746017632
0.481754623551592 -0.00474497068344273 -0.772301465827355 0.016118707678241 1.54566119161406 1.32882550654659 -0.256460686723113 2.3596470393925
1.17822241091541 1.82559881142587 0.123852414809749 -1.33501946498536 1.14655767694004 -0.19732760170868 -0.34048492595529 1.8978368656173
-1.3871571647552 0.957717544364673 1.43347368956916 -0.0545698460391095 -0.275023957341584 -1.94017888530605 1.16052611857437 -2.430709433478
0.804060344135367 -0.691796204569926 0.309884714907795 -1.21257699247335 0.597631704959008 0.0275281644212509 -0.213749065112468 1.03770278140085
1.19561594649005 1.42209673841122 0.755145459442488 -0.9259776900005 0.588549768883202 0.0341520205660767 1.9474162860809 1.0474466884614
0.854283786782884 -0.375214321911612 0.10414057178148 -0.99392495068812 1.01678231822961 1.50979177457389 -0.341026203952775 0.804417429057643
0.367491366771888 1.44417985608777 1.49251559534331 0.658464078766294 0.161215373704258 -0.625822665022566 -1.93648431386856 -1.67248673751216
-0.709597660376703 0.972633979347429 2.10577703214677 0.540995785463769 -0.193812800338356 -0.0689205798863714 0.467361885548788 -0.730037812108744
-0.351053819820154 -0.458802589035916 -1.42984247283458 0.0561066272301481 -0.933868908642439 -0.336894279966349 -0.92511491217075 0.72892995625634
-0.858495066735369 0.354985555667684 0.874084141557297 -0.362923884331342 -0.189982938330235 -0.578309883444088 0.143256979860034 -1.05979897507022
-0.69048681427034 0.39476151415852 -0.00691329076301023 0.401519840032978 1.17382238847235 -0.755142149481893 -0.67080543800247 0.855525003418569
-0.320137721885956 -1.28544329875857 -0.898198468874147 0.861538987370727 0.0934549599114217 0.171455893312918 -0.0777679026968783 1.06616099762328
1.87459017782039 0.754275655561074 1.08593062363739 0.0394961672637569 -0.190103449257682 2.11979320034113 2.24095181576077 0.502715794193479
-0.674649601580145 -0.343183352262814 -2.55559301471272 -0.507929186084895 0.0839063353736445 -0.00766085291145313 0.806508125158362 0.541230633785366
0.176110410492157 -0.729336657967193 -0.124374851634195 -0.783015873591041 2.97941469422154 -0.188789530243053 1.11241061249572 1.62503816805389
-1.05332968393643 -0.0593268669635066 -1.01297895993381 0.488012953556135 0.778765148375946 -0.423114544717107 -0.00604003904486169 1.62597391839443
-0.186079818513378 0.99347942178051 1.4001360031202 0.0663123766595386 0.382830398660449 1.47999019164028 0.306000020056989 -1.06685098403433
0.426887093208653 -0.311245121238732 0.580475224367229 0.426848693551004 1.14938808402055 -0.904459258936542 0.202260102126227 1.51148384044455
1.37595677851354 0.0890581596020987 1.12191371661191 0.717506852064435 -0.111335295354837 1.28563740707368 0.732091470606888 0.180947402890687
